,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
534,2,350,1,The Hidden Bowling Alley,pygmy bowler,0,"['bowling ball', 'imitation White Russian', 'Nightmare Fuel']",321,2,14,13,26,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[12487, 12507]",,[]
535,2,351,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[12507, 12515]",,[]
536,2,352,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,1,0,0,2,[],,True,0,0,,,[],[],,"[12515, 12524]",,[]
537,2,352,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,1,0,4,2,"[('Danish Cunning', 5)]",,True,0,0,,,[],[],,"[12524, 12535]",,[]
538,2,352,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,1,0,0,2,[],,True,0,0,,,[],[],,"[12535, 12550]",,[]
539,2,352,1,The Hidden Bowling Alley,pygmy bowler,0,"['bowling ball', 'imitation White Russian']",357,2,18,12,24,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[12550, 12569]",,[]
540,2,353,1,The Hidden Bowling Alley,Life is Like a Cherry of Bowls,0,['scorched stone sphere'],0,3,11,13,30,[],,,10,0,,,[],"['PIERCING GAZE!', 'CHILL OF THE TOMB!']",,"[12569, 12590]",,[]
541,2,354,0,An Overgrown Shrine (Southeast),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Fire When Ready,,[],[],,"[12590, 12596]",1,[]
542,2,354,0,Crafting Adventure,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],Mix 4 blood bag + 4 Monstar energy beverage,"[12596, 12626]",1,[]
543,2,354,0,The Hidden Office Building,pygmy witch lawyer,1,[],0,1,0,0,0,[],,True,0,0,,,[],['BALEFUL HOWL!'],,"[12626, 12634]",,[]
544,2,354,0,The Hidden Apartment Building,pygmy shaman,1,[],0,1,0,0,0,"[('Once-Cursed', 10)]",,True,0,0,,,['the green smoke bomb!'],[],,"[12634, 12643]",,[]
545,2,354,1,The Hidden Apartment Building,pygmy witch accountant,0,"['adder', 'pygmy adder oil', 'McClusky file (page 1)']",310,2,13,14,26,[],,True,28,0,,,[],['PIERCING GAZE!'],,"[12643, 12662]",,[]
546,2,355,0,The Haunted Kitchen,N/A,1,[],0,-1,0,0,0,[],,,0,0,Lights Out in the Kitchen,,[],[],,"[12662, 12667]",1,[]
547,2,355,1,The Hidden Apartment Building,pygmy witch accountant,0,"['bone abacus', 'adder', 'short calculator', 'pygmy adder oil', 'McClusky file (page 2)']",264,2,12,13,27,"[('Twinkly Weapon', 5)]",,True,0,0,,,[],[],,"[12667, 12686]",,[]
548,2,356,0,The Hidden Apartment Building,sausage goblin,1,['magical sausage casing'],140,3,37,34,66,[],,,3,0,,,[],['PIERCING GAZE!'],,"[12686, 12709]",,[]
549,2,356,0,The Hidden Apartment Building,pygmy shaman,1,[],0,4,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],"['MACROMETEORITE!', 'OFFER LATTE TO OPPONENT!', 'PERCEIVE SOUL!']",,"[12709, 12721]",,['pygmy witch accountant']
550,2,356,0,The Hidden Apartment Building,pygmy shaman,1,[],0,1,0,0,0,"[('Twice-Cursed', 10)]",,True,0,0,,,['the green smoke bomb!'],[],,"[12721, 12731]",,[]
551,2,356,0,The Hidden Apartment Building,pygmy shaman,1,[],0,1,0,0,0,"[('Thrice-Cursed', 10)]",,True,0,0,,,[],['REFLEX HAMMER!'],,"[12731, 12741]",,[]
552,2,356,0,The Hidden Apartment Building,pygmy shaman,1,[],0,1,0,0,0,"[('Thrice-Cursed', 10)]",,True,0,0,,,['the green smoke bomb!'],[],,"[12741, 12750]",,[]
553,2,356,1,The Hidden Apartment Building,Action Elevator,0,['moss-covered stone sphere'],0,3,9,11,36,[],,,25,0,,,[],"['PIERCING GAZE!', 'CHILL OF THE TOMB!']",,"[12750, 12771]",,[]
554,2,357,0,The Hidden Apartment Building,N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Earthbound and Down,,[],[],,"[12771, 12783]",1,[]
555,2,357,1,The Hidden Office Building,pygmy witch accountant,0,"['adder', 'short calculator', 'pygmy adder oil', 'McClusky file (page 3)']",290,2,6,12,36,[],,True,5,0,,,[],[],,"[12783, 12801]",,[]
556,2,358,1,The Hidden Office Building,pygmy witch accountant,0,"['adder', 'pygmy adder oil', 'McClusky file (page 4)']",330,2,19,12,21,[],,True,0,0,,,[],[],,"[12801, 12818]",,[]
557,2,359,0,The Hidden Office Building,pygmy headhunter,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[12818, 12826]",,[]
558,2,359,1,The Hidden Office Building,N/A,0,['boring binder clip'],0,-1,0,0,0,[],,,0,0,Working Holiday,,[],[],,"[12826, 12832]",,[]
559,2,360,0,The Hidden Office Building,pygmy headhunter,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[12832, 12840]",,[]
560,2,360,1,The Hidden Office Building,pygmy witch accountant,0,"['adder', 'pygmy adder oil', 'McClusky file (page 5)']",298,2,0,0,0,"[('Fastbreaker', 5)]",,True,0,0,,,[],[],,"[12840, 12860]",,[]
561,2,361,1,The Outskirts of Cobb's Knob,N/A,0,['Knob Goblin encryption key'],0,-1,0,0,0,[],,,0,0,Code Red,,[],[],,"[12860, 12866]",,[]
562,2,362,1,The Copperhead Club,N/A,0,[],0,-1,0,0,0,[],,,0,0,"Shen Copperhead, Huge Jerk",,[],[],,"[12866, 12873]",,[]
563,2,363,1,Cobb's Knob Harem,Knob Goblin Madam,0,"['Knob Goblin perfume', 'whalebone corset']",0,2,3,3,15,[],,True,0,0,,,[],[],,"[12873, 12887]",,[]
564,2,364,0,Cobb's Knob Harem,Knob Goblin Harem Guard,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[12887, 12895]",,[]
565,2,364,1,Cobb's Knob Harem,Knob Goblin Harem Girl,0,"['Knob Goblin harem pants', 'Knob Goblin harem veil']",0,2,3,4,13,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[12895, 12916]",,[]
566,2,365,1,Throne Room,Ricardo Harker,0,"[""Cobb's Knob lab key"", 'white money bag', 'Nightmare Fuel']",0,2,7,7,15,[],,,3,0,,,[],['PIERCING GAZE!'],,"[12916, 12957]",,[]
567,2,366,0,The Castle in the Clouds in the Sky (Top Floor),Goth Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[12957, 12965]",,[]
568,2,366,0,The Castle in the Clouds in the Sky (Top Floor),Steampunk Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[12965, 12973]",,[]
569,2,366,0,The Castle in the Clouds in the Sky (Top Floor),Punk Rock Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[12973, 12981]",,[]
570,2,366,1,The Castle in the Clouds in the Sky (Top Floor),N/A,0,[],0,-1,0,0,0,[],,,0,0,Copper Feel,,[],[],,"[12981, 12989]",,[]
571,2,367,0,The Castle in the Clouds in the Sky (Top Floor),Raver Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[12989, 12997]",,[]
572,2,367,1,The Castle in the Clouds in the Sky (Top Floor),the Burning Snake of Fire,0,"[""Murphy's Rancid Black Flag""]",0,2,15,10,30,[],,,34,0,,,[],['PIERCING GAZE!'],,"[12997, 13014]",,[]
573,2,368,0,The Castle in the Clouds in the Sky (Top Floor),"Yeah, You're for Me, Punk Rock Giant",1,[],0,1,0,0,0,[],,,0,0,,,['the green smoke bomb!'],[],,"[13014, 13025]",,[]
574,2,368,0,The Castle in the Clouds in the Sky (Top Floor),Steampunk Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[13025, 13033]",,[]
575,2,368,0,The Castle in the Clouds in the Sky (Top Floor),Punk Rock Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[13033, 13041]",,[]
576,2,368,0,The Castle in the Clouds in the Sky (Top Floor),Goth Giant,1,[],0,1,0,0,0,[],,True,0,0,,,[],['BALEFUL HOWL!'],,"[13041, 13049]",,[]
577,2,368,1,The Castle in the Clouds in the Sky (Top Floor),N/A,0,"['steam-powered model rocketship', 'giant discarded plastic fork']",0,-1,0,0,0,[],,,0,0,Flavor of a Raver,,[],[],,"[13049, 13062]",,[]
578,2,369,1,Mist-Shrouded Peak,panicking Knott Yeti,0,['yeti fur'],451,2,6,13,21,"[('Frog In Your Throat', 5)]",,True,34,0,,,[],['PIERCING GAZE!'],,"[13062, 13080]",,[]
579,2,370,1,Mist-Shrouded Peak,panicking Knott Yeti,0,['yeti fur'],489,2,12,9,19,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[13080, 13097]",,[]
580,2,371,1,Mist-Shrouded Peak,panicking Knott Yeti,0,['yeti fur'],431,2,10,6,26,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[13097, 13114]",,[]
581,2,372,1,Mist-Shrouded Peak,Sharona,0,['red money bag'],0,2,15,12,25,[],,,7,0,,,[],['CHILL OF THE TOMB!'],,"[13114, 13134]",,[]
582,2,373,1,The Copperhead Club,N/A,0,['Copperhead Charm'],0,-1,0,0,0,[],,,0,0,"Shen Copperhead, World's Biggest Jerk",,[],[],,"[13134, 13182]",,[]
583,2,374,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[13182, 13190]",,[]
584,2,375,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[13190, 13198]",,[]
585,2,376,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[13198, 13206]",,[]
586,2,377,1,A Mob of Zeppelin Protesters,N/A,0,[],0,-1,0,0,0,[],True,,0,0,Methinks the Protesters Doth Protest Too Little,,[],[],,"[13206, 13214]",,[]
587,2,378,0,A Mob of Zeppelin Protesters,N/A,1,[],0,-1,0,0,0,[],,,0,0,Too Much Humanity,,[],[],,"[13214, 13217]",1,[]
588,2,378,0,A Mob of Zeppelin Protesters,N/A,1,[],0,-1,0,0,0,[],,,0,0,Not So Much With The Humanity,,[],[],,"[13217, 13239]",1,[]
589,2,378,0,The Red Zeppelin,N/A,1,[],0,-1,0,0,0,[],,,0,0,Zeppelintro,,[],[],,"[13239, 13242]",1,[]
590,2,378,0,The Red Zeppelin,Red Snapper,1,[],0,1,0,0,0,[],,True,0,0,,,[],['BALEFUL HOWL!'],,"[13242, 13250]",,[]
591,2,378,1,The Red Zeppelin,red butler,0,"['red box', 'glark cable', 'Pok&eacute;-Gro fertilizer']",240,4,13,13,26,[],,True,25,0,,,[],"['PERCEIVE SOUL!', 'OFFER LATTE TO OPPONENT!', 'PIERCING GAZE!']",,"[13250, 13276]",,[]
592,2,379,0,The Red Zeppelin,red butler,1,"['red box', 'glark cable']",220,2,12,13,27,"[('Perfect Hair', 5)]",,True,23,0,,,['the glark cable!'],[],,"[13276, 13298]",,[]
593,2,379,0,The Red Zeppelin,Red Herring,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[13298, 13306]",,[]
594,2,379,0,The Red Zeppelin,the man with the red buttons,1,"['red box', 'red button (2)', 'button rouge']",560,2,15,12,29,[],,,0,0,,,['the glark cable!'],[],,"[13306, 13327]",,[]
595,2,379,1,The Red Zeppelin,the man with the red buttons,0,"['red box', 'red button', 'button rouge']",473,2,19,10,30,[],,,3,0,,,[],['PIERCING GAZE!'],,"[13327, 13351]",,[]
596,2,380,1,The Red Zeppelin,red butler,0,"['red box', 'glark cable']",227,2,19,9,27,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[13351, 13370]",,[]
597,2,381,0,The Red Zeppelin,red butler,1,"['red box', 'glark cable']",240,2,19,12,25,[],,True,0,0,,,['the glark cable!'],[],,"[13370, 13391]",,[]
598,2,381,1,The Red Zeppelin,Ron &quot;The Weasel&quot; Copperhead,0,['Copperhead Charm (rampant)'],819,2,6,0,0,[],,,3,0,,,[],['PIERCING GAZE!'],,"[13391, 13414]",,[]
599,2,382,0,The Red Zeppelin,red skeleton,1,"['Kashmir sweater', 'red box', 'red blood cells', 'Red Army camouflage kit']",0,2,15,14,25,[],,True,25,-41,,,['the glark cable!'],[],,"[13414, 13472]",,[]
600,2,382,0,The Typical Tavern Cellar,N/A,1,[],0,-1,0,0,0,[],,,0,0,1984 Had Nothing on This Cellar,,[],[],,"[13472, 13477]",1,[]
601,2,382,0,The Typical Tavern Cellar,N/A,1,[],0,-1,0,0,0,[],,,0,0,Crate Expectations,,[],[],,"[13477, 13482]",1,[]
602,2,382,1,The Typical Tavern Cellar,drunken rat king,0,"['rat whisker', 'rat whisker', 'rat whisker', 'rat whisker', 'rat appendix', 'rat appendix', 'rat appendix', 'tangle of rat tails']",104,2,29,15,40,[],,,25,0,,,[],['PIERCING GAZE!'],,"[13482, 13508]",,[]
603,2,383,1,The Typical Tavern Cellar,N/A,0,"['Ben-Gal&trade; Balm', 'shiny ring']",0,-1,0,0,0,[],,,0,0,Those Who Came Before You,,[],[],,"[13508, 13515]",,[]
604,2,384,1,The Typical Tavern Cellar,bunch of drunken rats,0,"['rat whisker', 'rat whisker', 'rat appendix', 'rat appendix', 'rat appendix', 'Nightmare Fuel']",60,2,20,15,38,[],,,8,0,,,[],['PIERCING GAZE!'],,"[13515, 13537]",,[]
605,2,385,1,The Typical Tavern Cellar,N/A,0,[],0,-1,0,0,0,[],,,0,0,Staring Down the Barrel,,[],[],,"[13537, 13543]",,[]
606,2,386,1,The Typical Tavern Cellar,N/A,0,[],0,-1,0,0,0,[],,,0,0,Staring Down the Barrel,,[],[],,"[13543, 13549]",,[]
607,2,387,1,The Typical Tavern Cellar,drunken rat king,0,"['rat whisker', 'rat whisker', 'rat whisker', 'rat whisker', 'rat appendix', 'rat appendix', 'rat appendix', 'tangle of rat tails']",118,2,22,16,41,[],,,3,0,,,[],['PIERCING GAZE!'],,"[13549, 13573]",,[]
608,2,388,0,The Typical Tavern Cellar,N/A,1,[],0,-1,0,0,0,[],,,0,0,1984 Had Nothing on This Cellar,,[],[],,"[13573, 13578]",1,[]
609,2,388,1,The Typical Tavern Cellar,N/A,0,[],0,-1,0,0,0,[],,,0,0,Of Course!,,[],[],,"[13578, 13599]",,[]
610,2,389,1,Inside the Palindome,N/A,0,['photograph of a red nugget'],0,-1,0,0,0,[],,,0,0,"Rod Nevada, Vendor",,[],[],,"[13599, 13605]",,[]
611,2,390,1,Inside the Palindome,Racecar Bob,0,"['photograph of a dog', 'mesh cap', 'enormous belt buckle', 'leather chaps', 'stunt nuts', 'ketchup hound']",302,5,20,28,43,"[('Melancholy Burden', 5)]",,True,29,-34,,,['the disposable instant camera!'],"['OFFER LATTE TO OPPONENT!', 'PERCEIVE SOUL!', 'PIERCING GAZE!']",,"[13605, 13633]",,[]
612,2,391,0,Inside the Palindome,Evil Olive,1,[],0,1,0,0,0,[],,True,0,-18,,,[],['BALEFUL HOWL!'],,"[13633, 13642]",,[]
613,2,391,0,Inside the Palindome,Tan Gnat,1,[],0,1,0,0,0,[],,True,0,0,,,[],['KGB TRANQUILIZER DART!'],,"[13642, 13650]",,[]
614,2,391,1,Inside the Palindome,Drab Bard,0,"['olive', 'drab sonata', 'guitar pick', 'glass of warm milk']",170,2,27,11,50,[],,True,29,0,,,[],['PIERCING GAZE!'],,"[13650, 13670]",,[]
615,2,392,0,The Haunted Library,N/A,1,[],0,-1,0,0,0,[],,,0,0,Lights Out in the Library,,[],[],,"[13670, 13675]",1,[]
616,2,392,1,Inside the Palindome,Flock of Stab-bats,0,"['mesh cap', 'enormous belt buckle', 'leather chaps', 'stunt nuts', 'ketchup hound']",256,4,14,14,32,[],,True,29,0,,,[],"['MACROMETEORITE!', 'MACROMETEORITE!', 'PIERCING GAZE!']",,"[13675, 13701]",,['Taco Cat']
617,2,393,1,Inside the Palindome,N/A,0,['photograph of God'],0,-1,0,0,0,[],,,0,0,Do Geese See God?,,[],[],,"[13701, 13707]",,[]
618,2,394,1,Inside the Palindome,N/A,0,['photograph of an ostrich egg'],0,-1,0,0,0,[],,,0,0,Last Egg Gets Al,,[],[],,"[13707, 13711]",,[]
619,2,395,1,Inside the Palindome,Bob Racecar,0,"['mesh cap', 'stunt nuts', 'ketchup hound', 'a butt tuba']",290,2,26,20,42,[],,True,29,0,,,[],['PIERCING GAZE!'],,"[13711, 13731]",,[]
620,2,396,1,Inside the Palindome,Racecar Bob,0,"['mesh cap', 'enormous belt buckle', 'stunt nuts', 'ketchup hound', '&quot;I Love Me, Vol. I&quot;']",309,2,27,18,43,[],,True,29,0,,,[],['PIERCING GAZE!'],,"[13731, 13780]",,[]
621,2,397,1,Crafting Adventure,N/A,0,['unstable fulminate'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 bottle of Chateau de Vinegar + 1 blasting soda,"[13780, 13814]",,[]
622,2,398,1,Whitey's Grove,whitesnake,0,"['blood bag', 'white snake skin', 'bird rib']",20,8,11,13,28,"[('Hobonic', 5)]",,True,125,0,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!']",['DARK FEAST!'],,"[13814, 13846]",,[]
623,2,399,0,The Haunted Boiler Room,steam elemental,1,[],0,2,0,0,0,[],,True,0,0,,,[],"['MACROMETEORITE!', 'ASDON MARTIN: SPRING-LOADED FRONT BUMPER!']",,"[13846, 13856]",,['coaltergeist']
624,2,399,1,The Haunted Boiler Room,monstrous boiler,0,['wine bomb'],0,2,22,13,43,[],,True,0,-24,,,[],['PIERCING GAZE!'],,"[13856, 13876]",,[]
625,2,400,1,Summoning Chamber,Greg Dagreasy,0,"['Eye of Ed', 'red money bag']",0,3,23,22,51,[],,,0,-44,,,[],"['PIERCING GAZE!', 'PIERCING GAZE!']",,"[13876, 13912]",,[]
626,2,401,1,Whitey's Grove,white lion,0,"['catgut', 'lion oil']",66,2,18,11,24,[],,True,0,0,,,[],[],,"[13912, 13928]",,[]
627,2,402,0,Crafting Adventure,N/A,1,['wet stew'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 lion oil + 1 bird rib,"[13928, 13932]",1,[]
628,2,402,1,Crafting Adventure,N/A,0,['wet stunt nut stew'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 lion oil + 1 wet stew + 1 stunt nuts,"[13932, 13985]",,[]
629,2,403,0,The Hidden Office Building,sausage goblin,1,['magical sausage casing'],168,2,50,53,84,"[('Ready to Snap', 5)]",,,0,-8,,,[],['PIERCING GAZE!'],,"[13985, 14007]",,[]
630,2,403,0,The Hidden Office Building,pygmy witch accountant,1,"['bone abacus', 'adder', 'pygmy adder oil']",417,2,20,20,31,[],,True,0,0,,,[],['CHEST X-RAY!'],,"[14007, 14024]",,[]
631,2,403,1,The Hidden Office Building,Working Holiday,0,['crackling stone sphere'],0,3,22,21,32,[],,,0,-18,,,[],[],,"[14024, 14043]",,[]
632,2,404,0,An Overgrown Shrine (Northeast),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Air Apparent,,[],[],,"[14043, 14059]",1,[]
633,2,404,1,The Bandit Crossroads,fantasy bandit,0,['Rubee&trade;'],0,3,8,8,35,[],,True,121,0,,,['the photoprotoneutron torpedo!'],['DARK FEAST!'],,"[14059, 14075]",,[]
634,2,405,1,The Bandit Crossroads,fantasy bandit,0,['Rubee&trade;'],0,3,6,17,28,[],,True,118,0,,,['the photoprotoneutron torpedo!'],['DARK FEAST!'],,"[14075, 14094]",,[]
635,2,406,1,A Massive Ziggurat,Legend of the Temple in the Hidden City,0,"['ancient amulet', 'red money bag']",0,2,17,12,49,"[('Elbow Sauce', 5)]",,,30,-93,,,[],['CHILL OF THE TOMB!'],,"[14094, 14151]",,[]
636,2,407,1,The Upper Chamber,Iiti Kitty,0,"['leathery cat skin', 'unidentified jerky', 'ancient Magi-Wipes', 'ancient vinyl coin purse', 'mummy wrapping', 'Iiti Kitty Gumdrop']",0,2,17,13,42,[],,True,29,0,,,[],['PIERCING GAZE!'],,"[14151, 14177]",,[]
637,2,408,1,The Hole in the Sky,The Astronomer,0,['star chart'],0,2,11,17,39,[],,,34,0,,,[],['PIERCING GAZE!'],,"[14177, 14193]",,[]
638,2,409,1,The Hole in the Sky,The Trouser Snake,0,"['line', 'line', 'line']",0,3,14,16,35,[],,,25,-1,,,[],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[14193, 14214]",,[]
639,2,410,1,The Hole in the Sky,The Family Jewels,0,"['star', 'star', 'star']",0,2,11,19,36,[],,,4,-1,,,[],['PIERCING GAZE!'],,"[14214, 14234]",,[]
640,2,411,1,The Hole in the Sky,The Trouser Snake,0,"['star', 'line', 'line']",0,3,12,12,35,"[('Uncucumbered', 5)]",,,4,-1,,,[],"['MACROMETEORITE!', 'PIERCING GAZE!']",,"[14234, 14256]",,[]
641,2,412,0,The Hole in the Sky,The Astronomer,1,[],0,1,0,0,0,[],,,0,0,,,[],['BALEFUL HOWL!'],,"[14256, 14265]",,[]
642,2,412,1,The Hole in the Sky,The Pork Sword,0,"['star', 'star', 'line']",0,2,10,22,24,[],,,33,0,,,[],['PIERCING GAZE!'],,"[14265, 14283]",,[]
643,2,413,1,The Hole in the Sky,The Twig and Berries,0,"['line', 'star', 'star', 'Nightmare Fuel']",0,2,12,12,29,[],,,3,0,,,[],['PIERCING GAZE!'],,"[14283, 14307]",,[]
644,2,414,0,The Upper Chamber,tomb bat,1,[],0,1,0,0,0,[],,True,0,0,,,[],['BALEFUL HOWL!'],,"[14307, 14315]",,[]
645,2,414,1,The Upper Chamber,N/A,0,['crumbling wooden wheel'],0,-1,0,0,0,[],,,0,0,A Wheel -- How Fortunate!,,[],[],,"[14315, 14319]",,[]
646,2,415,1,The Upper Chamber,N/A,0,['crumbling wooden wheel'],0,-1,0,0,0,[],,,0,0,A Wheel -- How Fortunate!,,[],[],,"[14319, 14323]",,[]
647,2,416,1,The Upper Chamber,N/A,0,['crumbling wooden wheel'],0,-1,0,0,0,[],,,0,0,A Wheel -- How Fortunate!,,[],[],,"[14323, 14327]",,[]
648,2,417,1,The Upper Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,Down Dooby-Doo Down Down,,[],[],,"[14327, 14330]",,[]
649,2,418,1,The Middle Chamber,tomb rat king,0,"['tomb ratchet', 'tomb ratchet', 'tomb ratchet', 'leathery rat skin', 'leathery rat skin', 'leathery rat skin', 'unidentified jerky', 'unidentified jerky']",442,3,20,29,56,[],,,3,0,,,['the tangle of rat tails!'],['PIERCING GAZE!'],,"[14330, 14356]",,['tomb rat']
650,2,419,0,The Middle Chamber,tomb servant,1,[],0,2,0,0,0,[],,True,0,0,,,[],"['MACROMETEORITE!', 'REFLEX HAMMER!']",,"[14356, 14366]",,['tomb asp']
651,2,419,0,The Middle Chamber,tomb asp,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[14366, 14374]",,[]
652,2,419,1,The Middle Chamber,tomb rat king,0,"['tomb ratchet', 'tomb ratchet', 'tomb ratchet', 'leathery rat skin', 'leathery rat skin', 'leathery rat skin', 'unidentified jerky', 'unidentified jerky']",407,3,24,25,56,[],,,3,0,,,['the tangle of rat tails!'],['PIERCING GAZE!'],,"[14374, 14402]",,['tomb rat']
653,2,420,1,The Middle Chamber,tomb rat,0,"['tomb ratchet', 'leathery rat skin']",197,2,14,12,30,"[('Held Closer', 5)]",,True,3,0,,,[],['PIERCING GAZE!'],,"[14402, 14423]",,[]
654,2,421,1,The Middle Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,Further Down Dooby-Doo Down Down,,[],[],,"[14423, 14426]",,[]
655,2,422,0,The Middle Chamber,tomb rat,1,[],0,1,0,0,0,[],,True,0,0,,,[],['BALEFUL HOWL!'],,"[14426, 14434]",,[]
656,2,422,0,The Middle Chamber,tomb asp,1,[],0,1,0,0,0,[],,True,0,0,,,[],['KGB TRANQUILIZER DART!'],,"[14434, 14442]",,[]
657,2,422,0,The Middle Chamber,tomb servant,1,[],0,1,0,0,0,[],,True,0,0,,,[],['REFLEX HAMMER!'],,"[14442, 14452]",,[]
658,2,422,1,The Dark Heart of the Woods,P imp,0,"['hot wing', 'Imp Ale']",83,2,6,2,17,[],,True,25,0,,,[],[],,"[14452, 14468]",,[]
659,2,423,1,The Dark Heart of the Woods,G imp,0,"['hot wing', 'Imp Ale']",81,2,5,5,16,[],,True,0,0,,,[],[],,"[14468, 14483]",,[]
660,2,424,1,The Dark Heart of the Woods,N/A,0,['hot plate'],0,-1,0,0,0,[],,,0,0,Moon Over the Dark Heart,,[],[],,"[14483, 14487]",,[]
661,2,425,1,The Dark Heart of the Woods,Fallen Archfiend,0,"['infernal insoles', 'evil golden arch', 'demon skin', 'pink slime']",124,2,7,6,13,[],,True,0,0,,,[],[],,"[14487, 14504]",,[]
662,2,426,1,The Dark Heart of the Woods,Fallen Archfiend,0,"['demon skin', 'pink slime']",135,2,4,3,19,[],,True,0,0,,,[],[],,"[14504, 14519]",,[]
663,2,427,1,The Dark Heart of the Woods,P imp,0,"['hot wing', 'Imp Ale']",75,2,5,4,15,"[('Human-Slime Hybrid', 5)]",,True,0,0,,,[],[],,"[14519, 14538]",,[]
664,2,428,1,The Dark Heart of the Woods,Fallen Archfiend,0,"['demon skin', 'pink slime']",132,2,3,5,19,[],,True,10,0,,,[],[],,"[14538, 14555]",,[]
665,2,429,0,The Haunted Ballroom,N/A,1,[],0,-1,0,0,0,[],,,0,0,Lights Out in the Ballroom,,[],[],,"[14555, 14560]",1,[]
666,2,429,0,The Middle Chamber,tomb servant,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[14560, 14568]",,[]
667,2,429,1,The Dark Heart of the Woods,N/A,0,[],350,-1,0,0,0,[],,,0,0,Running the Lode,,[],[],,"[14568, 14572]",,[]
668,2,430,1,The Dark Heart of the Woods,P imp,0,"['hot wing', 'Imp Ale']",83,2,5,4,15,[],,True,0,0,,,[],[],,"[14572, 14587]",,[]
669,2,431,1,The Dark Heart of the Woods,G imp,0,"['hot wing', 'Imp Ale', 'leather mask', 'vitamin G pill', 'Nightmare Fuel']",67,2,1,8,16,[],,True,0,0,,,[],[],,"[14587, 14605]",,[]
670,2,432,1,The Dark Heart of the Woods,P imp,0,"['hot wing', 'Imp Ale', 'diamond-studded cane']",97,2,5,3,16,[],,True,0,0,,,[],[],,"[14605, 14621]",,[]
671,2,433,1,The Dark Heart of the Woods,G imp,0,"['hot wing', 'Imp Ale', 'leather mask', 'vitamin G pill']",67,2,4,4,18,"[('Seeing Colors', 5)]",,True,0,0,,,[],[],,"[14621, 14639]",,[]
672,2,434,1,The Dark Heart of the Woods,N/A,0,['box of birthday candles'],0,-1,0,0,0,[],,,0,0,"Imp Be Nimble, Imp Be Quick",,[],[],,"[14639, 14643]",,[]
673,2,435,1,The Dark Elbow of the Woods,N/A,0,[],0,-1,0,0,0,[],,,0,0,Deep Imp Act,,[],[],,"[14643, 14647]",,[]
